20148	<none>
20170	c010000000001300
20184	<none>
20221	c108000000000100
20231	<none>
20242	c010000000001300
20260	<none>
20315	c108000000000100
20327	<none>
20333	c010000000001300
20351	<none>
20476	c010000000001300
20494	<none>
20821	c010000000001300
20831	<none>
20866	c108000000000100
20878	<none>
20893	c010000000001300
20911	<none>
20918	c108000000000100
20930	<none>
20945	c010000000001300
20963	<none>
21014	c108000000000100
21026	<none>
21035	c010000000001300
21048	<none>
21103	c108000000000100
21115	<none>
21124	c010000000001300
21140	<none>
21159	c108000000000100
21171	<none>
21184	c010000000001300
21200	<none>
21278	c010000000001300
21294	<none>
21359	c108000000000100
21371	<none>
21379	c010000000001300
21395	<none>
21452	c108000000000100
21464	<none>
21477	c010000000001300
21493	<none>
21514	c108000000000100
21526	<none>
21539	c010000000001300
21557	<none>
21566	c108000000000100
21580	<none>
21599	c010000000001300
21613	<none>
21646	c108000000000100
21658	<none>
21669	c010000000001300
21683	<none>
21726	c108000000000100
21738	<none>
21748	c010000000001300
21764	<none>
21843	c108000000000100
21852	<none>
21863	c010000000001300
21877	<none>
21910	c108000000000100
21922	<none>
21937	c010000000001300
21951	<none>
21986	c108000000000100
21998	<none>
22015	c010000000001300
22031	<none>
22040	c108000000000100
22052	<none>
22063	c010000000001300
22081	<none>
22122	c108000000000100
22134	<none>
22145	c010000000001300
22159	<none>
22208	c108000000000100
22221	<none>
22230	c010000000001300
22248	<none>
22307	c108000000000100
22319	<none>
22329	c010000000001300
22345	<none>
22422	c108000000000100
22435	<none>
22454	c010000000001300
22472	<none>
22517	c108000000000100
22529	<none>
22547	c010000000001300
22561	<none>
22616	c108000000000100
22630	<none>
22641	c010000000001300
22657	<none>
22672	c108000000000100
22684	<none>
22695	c010000000001300
22709	<none>
22760	c108000000000100
22768	<none>
22781	c010000000001300
22794	<none>
22875	c108000000000100
22888	<none>
22903	c010000000001300
22917	<none>
22984	c108000000000100
22997	<none>
23004	c010000000001300
23020	<none>
23057	c108000000000100
23069	<none>
23078	c010000000001300
23096	<none>
23149	c108000000000100
23163	<none>
23179	c010000000001300
23195	<none>
23258	c108000000000100
23272	<none>
23282	c010000000001300
23300	<none>
23357	c108000000000100
23369	<none>
23382	c010000000001300
23398	<none>
23419	c108000000000100
23433	<none>
23444	c010000000001300
23460	<none>
23487	c108000000000100
23499	<none>
23516	c010000000001300
23532	<none>
23549	c108000000000100
23561	<none>
23576	c010000000001300
23592	<none>
23623	c108000000000100
23635	<none>
23644	c010000000001300
23660	<none>
23703	c108000000000100
23715	<none>
23725	c010000000001300
23741	<none>
23802	c108000000000100
23814	<none>
23823	c010000000001300
23839	<none>
23866	c108000000000100
23878	<none>
23887	c010000000001300
23901	<none>
23922	c108000000000100
23934	<none>
23951	c010000000001300
23965	<none>
24014	c108000000000100
24025	<none>
24040	c010000000001300
24056	<none>
24101	c108000000000100
24113	<none>
24122	c010000000001300
24138	<none>
24183	c108000000000100
24195	<none>
24211	c010000000001300
24227	<none>
24292	c108000000000100
24305	<none>
24318	c010000000001300
24334	<none>
24363	c108000000000100
24377	<none>
24386	c010000000001300
24402	<none>
24459	c108000000000100
24471	<none>
24481	c010000000001300
24497	<none>
24558	c108000000000100
24570	<none>
24585	c010000000001300
24598	<none>
24655	c108000000000100
24669	<none>
24676	c010000000001300
24694	<none>
24713	c108000000000100
24725	<none>
24748	c010000000001300
24766	<none>
24809	c108000000000100
24821	<none>
24835	c010000000001300
24851	<none>
24920	c108000000000100
24932	<none>
24940	c010000000001300
24956	<none>
25031	c108000000000100
25042	<none>
25051	c010000000001300
25069	<none>
25110	c108000000000100
25122	<none>
25137	c010000000001300
25151	<none>
25170	c108000000000100
25182	<none>
25195	c010000000001300
25211	<none>
25244	c108000000000100
25256	<none>
25267	c010000000001300
25283	<none>
25332	c108000000000100
25344	<none>
25362	c010000000001300
25378	<none>
25439	c108000000000100
25451	<none>
25461	c010000000001300
25477	<none>
25554	c108000000000100
25567	<none>
25578	c010000000001300
25594	<none>
25625	c108000000000100
25635	<none>
25648	c010000000001300
25662	<none>
25689	c108000000000100
25701	<none>
25718	c010000000001300
25734	<none>
25793	c108000000000100
25806	<none>
25817	c010000000001300
25835	<none>
25882	c108000000000100
25894	<none>
25903	c010000000001300
25919	<none>
25956	c108000000000100
25968	<none>
25981	c010000000001300
25994	<none>
26061	c108000000000100
26073	<none>
26091	c010000000001300
26109	<none>
26170	c108000000000100
26184	<none>
26193	c010000000001300
26212	<none>
26275	c108000000000100
26287	<none>
26296	c010000000001300
26314	<none>
26343	c108000000000100
26357	<none>
26366	c010000000001300
26382	<none>
26431	c108000000000100
26440	<none>
26455	c010000000001300
26473	<none>
26496	c108000000000100
26510	<none>
26521	c010000000001300
26535	<none>
26604	c108000000000100
26615	<none>
26624	c010000000001300
26640	<none>
26675	c108000000000100
26687	<none>
26698	c010000000001300
26714	<none>
26773	c108000000000100
26785	<none>
26797	c010000000001300
26811	<none>
26874	c108000000000100
26886	<none>
26898	c010000000001300
26914	<none>
26975	c108000000000100
26987	<none>
27006	c010000000001300
27024	<none>
27083	c108000000000100
27095	<none>
27108	c010000000001300
27125	<none>
27186	c108000000000100
27200	<none>
27209	c010000000001300
27227	<none>
27256	c108000000000100
27268	<none>
27277	c010000000001300
27295	<none>
27304	c108000000000100
27316	<none>
27331	c010000000001300
27343	<none>
27366	c108000000000100
27380	<none>
27393	c010000000001300
27409	<none>
27436	c108000000000100
27448	<none>
27463	c010000000001300
27481	<none>
27514	c108000000000100
27526	<none>
27535	c010000000001300
27553	<none>
27586	c108000000000100
27598	<none>
27613	c010000000001300
27630	<none>
27691	c108000000000100
27703	<none>
27720	c010000000001300
27739	<none>
27804	c108000000000100
27816	<none>
27825	c010000000001300
27843	<none>
27852	c108000000000100
27864	<none>
27873	c010000000001300
27891	<none>
27922	c108000000000100
27936	<none>
27949	c010000000001300
27969	<none>
27992	c108000000000100
28006	<none>
28021	c010000000001300
28035	<none>
28050	c108000000000100
28062	<none>
28071	c010000000001300
28089	<none>
28142	c108000000000100
28152	<none>
28167	c010000000001300
28176	<none>
28245	c108000000000100
28259	<none>
28268	c010000000001300
28287	<none>
28362	c108000000000100
28374	<none>
28385	c010000000001300
28398	<none>
28455	c108000000000100
28467	<none>
28476	c010000000001300
28494	<none>
28521	c108000000000100
28533	<none>
28552	c010000000001300
28568	<none>
28605	c108000000000100
28619	<none>
28631	c010000000001300
28649	<none>
28714	c108000000000100
28726	<none>
28735	c010000000001300
28746	<none>
28831	c108000000000100
28842	<none>
28859	c010000000001300
28875	<none>
28898	c108000000000100
28910	<none>
28925	c010000000001300
28941	<none>
29002	c108000000000100
29015	<none>
29028	c010000000001300
29042	<none>
29109	c108000000000100
29122	<none>
29133	c010000000001300
29149	<none>
29196	c108000000000100
29208	<none>
29221	c010000000001300
29239	<none>
29260	c108000000000100
29272	<none>
29289	c010000000001300
29305	<none>
29326	c108000000000100
29338	<none>
29349	c010000000001300
29365	<none>
29398	c108000000000100
29412	<none>
29423	c010000000001300
29439	<none>
29456	c108000000000100
29468	<none>
29483	c010000000001300
29499	<none>
29518	c108000000000100
29530	<none>
29539	c010000000001300
29557	<none>
29582	c108000000000100
29596	<none>
29605	c010000000001300
29623	<none>
29662	c108000000000100
29674	<none>
29691	c010000000001300
29708	<none>
29761	c108000000000100
29773	<none>
29782	c010000000001300
29798	<none>
29823	c108000000000100
29835	<none>
29856	c010000000001300
29872	<none>
29895	c108000000000100
29907	<none>
29918	c010000000001300
29936	<none>
29971	c108000000000100
29983	<none>
29998	c010000000001300
30015	<none>
30070	c108000000000100
30082	<none>
30095	c010000000001300
30111	<none>
30132	c108000000000100
30144	<none>
30159	c010000000001300
30177	<none>
30200	c108000000000100
30212	<none>
30223	c010000000001300
30239	<none>
30298	c108000000000100
30311	<none>
30328	c010000000001300
30344	<none>
30387	c108000000000100
30399	<none>
30410	c010000000001300
30424	<none>
30447	c108000000000100
30459	<none>
30468	c010000000001300
30486	<none>
30525	c108000000000100
30537	<none>
30548	c010000000001300
30563	<none>
30630	c108000000000100
30642	<none>
30655	c010000000001300
30670	<none>
30739	c108000000000100
30751	<none>
30767	c010000000001300
30781	<none>
30854	c108000000000100
30866	<none>
30880	c010000000001300
30894	<none>
30945	c108000000000100
30959	<none>
30970	c010000000001300
30986	<none>
31009	c108000000000100
31021	<none>
31030	c010000000001300
31048	<none>
31077	c108000000000100
31089	<none>
31098	c010000000001300
31116	<none>
31163	c108000000000100
31175	<none>
31188	c010000000001300
31202	<none>
31245	c108000000000100
31257	<none>
31268	c010000000001300
31286	<none>
31309	c108000000000100
31321	<none>
31330	c010000000001300
31346	<none>
31381	c108000000000100
31393	<none>
31421	c010000000001300
31439	<none>
31488	c108000000000100
31500	<none>
31509	c010000000001300
31525	<none>
31558	c108000000000100
31570	<none>
31583	c010000000001300
31602	<none>
31657	c108000000000100
31667	<none>
31678	c010000000001300
31692	<none>
31725	c108000000000100
31737	<none>
31789	c010000000001300
31807	<none>
31830	c108000000000100
31842	<none>
31857	c010000000001300
31873	<none>
31894	c108000000000100
31906	<none>
31917	c010000000001300
31933	<none>
31958	c108000000000100
31970	<none>
31981	c010000000001300
31995	<none>
32026	c108000000000100
32038	<none>
32051	c010000000001300
32069	<none>
32100	c108000000000100
32112	<none>
32129	c010000000001300
32141	<none>
32166	c108000000000100
32178	<none>
32202	c010000000001300
32216	<none>
32285	c108000000000100
32297	<none>
32309	c010000000001300
32323	<none>
32380	c108000000000100
32392	<none>
32403	c010000000001300
32417	<none>
32436	c108000000000100
32448	<none>
32457	c010000000001300
32471	<none>
32502	c108000000000100
32514	<none>
32525	c010000000001300
32541	<none>
32576	c108000000000100
32586	<none>
32603	c010000000001300
32620	<none>
32685	c108000000000100
32697	<none>
32708	c010000000001300
32726	<none>
32743	c108000000000100
32755	<none>
32766	c010000000001300
32784	<none>
32811	c108000000000100
32823	<none>
32832	c010000000001300
32850	<none>
32881	c108000000000100
32893	<none>
32904	c010000000001300
32918	<none>
32953	c108000000000100
32965	<none>
32976	c010000000001300
32995	<none>
33070	c108000000000100
